name,symbol,isot_symbol,atomic_number,mass_number,abundance,mass [u],mass_uncertainty [u],spin,parity,is_radioactive,half_life [s],half_life_uncertainty [s],gfactor,gfactor_uncertainty,quadrupole_moment [b],quadrupole_moment_uncertainty [b]
Dysprosium,Dy,¹⁶⁰Dy,66,160,2.329,159.925203578,7.51e-7,0.0,1,false,Inf,,0.0,0.0,0.0,0.0
Dysprosium,Dy,¹⁶¹Dy,66,161,18.889,160.926939425,7.48e-7,2.5,1,false,Inf,,-0.1916,0.0012000000000000001,2.51,0.02
Dysprosium,Dy,¹⁶²Dy,66,162,25.475,161.926804507,7.46e-7,0.0,1,false,Inf,,0.0,0.0,0.0,0.0
Dysprosium,Dy,¹⁶³Dy,66,163,24.896,162.928737221,7.44e-7,2.5,-1,false,Inf,,0.2684,0.0016,2.65,0.02
Dysprosium,Dy,¹⁶⁴Dy,66,164,28.26,163.929180819,7.46e-7,0.0,1,false,Inf,,0.0,0.0,0.0,0.0
Dysprosium,Dy,¹⁶⁵Dy,66,165,0.0,164.931709402,7.48e-7,3.5,1,true,8395.199999999999,14.4,-0.148,0.0017142857142857144,3.48,0.07
Dysprosium,Dy,¹⁶⁶Dy,66,166,0.0,165.93281281,8.62e-7,0.0,1,true,293760.0,360.0,0.0,0.0,0.0,0.0
Dysprosium,Dy,¹⁶⁷Dy,66,167,0.0,166.935682415,4.3e-6,0.5,-1,true,372.0,4.8,,,0.0,0.0
Dysprosium,Dy,¹⁶⁸Dy,66,168,0.0,167.937134977,0.000150303,0.0,1,true,522.0,18.0,0.0,0.0,0.0,0.0
Dysprosium,Dy,¹⁶⁹Dy,66,169,0.0,168.940315231,0.000322781,2.5,-1,true,39.0,8.0,,,,
Dysprosium,Dy,¹⁷⁰Dy,66,170,0.0,169.94234,0.000215,0.0,1,true,54.9,8.0,0.0,0.0,0.0,0.0
Dysprosium,Dy,¹⁷¹Dy,66,171,0.0,170.946312,0.000215,3.5,-1,true,4.07,0.4,,,,
Dysprosium,Dy,¹⁷²Dy,66,172,0.0,171.948728,0.000322,0.0,1,true,3.4,0.2,0.0,0.0,0.0,0.0
Dysprosium,Dy,¹⁷³Dy,66,173,0.0,172.953043,0.000429,4.5,1,true,1.43,0.2,,,,
Dysprosium,Dy,¹⁷⁴Dy,66,174,0.0,173.955845,0.000537,0.0,1,true,1.0,3.0000000000000004e-7,0.0,0.0,0.0,0.0
Dysprosium,Dy,¹⁷⁵Dy,66,175,0.0,174.960569,0.000537,0.5,-1,true,0.39,5.5e-7,,,0.0,0.0
Dysprosium,Dy,¹⁷⁶Dy,66,176,0.0,175.963918,0.000537,0.0,1,true,0.44,5.5e-7,0.0,0.0,0.0,0.0
Holmium,Ho,¹⁴⁰Ho,67,140,0.0,139.968526,0.000537,8.0,1,true,0.006,0.003,,,,
Holmium,Ho,¹⁴¹Ho,67,141,0.0,140.963108,0.00043,3.5,-1,true,0.0040999999999999995,0.0001,,,,
Holmium,Ho,¹⁴²Ho,67,142,0.0,141.96001,0.00043,7.0,-1,true,0.4,0.1,,,,
Holmium,Ho,¹⁴³Ho,67,143,0.0,142.95486,0.00032,5.5,-1,true,0.3,2.0000000000000002e-7,,,,
Holmium,Ho,¹⁴⁴Ho,67,144,0.0,143.952109712,9.1e-6,5.0,-1,true,0.7000000000000001,0.1,,,,
Holmium,Ho,¹⁴⁵Ho,67,145,0.0,144.947267392,8.0e-6,5.5,-1,true,2.4,0.1,,,,
Holmium,Ho,¹⁴⁶Ho,67,146,0.0,145.944993503,7.071e-6,6.0,-1,true,3.32,0.22,,,,
Holmium,Ho,¹⁴⁷Ho,67,147,0.0,146.940142293,5.368e-6,5.5,-1,true,5.8,0.4,,,,
Holmium,Ho,¹⁴⁸Ho,67,148,0.0,147.937743925,9.0e-5,1.0,1,true,2.2,1.1,,,,
Holmium,Ho,¹⁴⁹Ho,67,149,0.0,148.933820457,1.2866e-5,5.5,-1,true,21.1,0.2,,,,
Holmium,Ho,¹⁵⁰Ho,67,150,0.0,149.933498353,1.5209e-5,2.0,-1,true,76.8,1.8,,,,
Holmium,Ho,¹⁵¹Ho,67,151,0.0,150.931698176,8.908e-6,5.5,-1,true,35.2,0.1,,,,
Holmium,Ho,¹⁵²Ho,67,152,0.0,151.931717618,1.3449e-5,2.0,-1,true,161.8,0.3,-0.51,0.01,0.1,0.2
Holmium,Ho,¹⁵³Ho,67,153,0.0,152.930206671,5.438e-6,5.5,-1,true,120.6,1.7999999999999998,1.2345454545454546,0.009090909090909092,-1.1,0.5
Holmium,Ho,¹⁵⁴Ho,67,154,0.0,153.930606776,8.82e-6,2.0,-1,true,705.6,11.4,-0.3205,0.003,0.19,0.1
Holmium,Ho,¹⁵⁵Ho,67,155,0.0,154.929103363,1.8754e-5,2.5,1,true,2880.0,120.0,1.4,0.012,1.56,0.12
Holmium,Ho,¹⁵⁶Ho,67,156,0.0,155.929641634,4.1249e-5,4.0,-1,true,3360.0,60.0,0.745,0.0075,2.4,0.18
Holmium,Ho,¹⁵⁷Ho,67,157,0.0,156.928251974,2.5194e-5,3.5,-1,true,756.0,12.0,1.24,0.008571428571428572,3.05,0.13
Holmium,Ho,¹⁵⁸Ho,67,158,0.0,157.92894491,2.9099e-5,5.0,1,true,678.0,24.0,0.7552,0.0006000000000000001,4.2,0.4
Holmium,Ho,¹⁵⁹Ho,67,159,0.0,158.927718683,3.268e-6,3.5,-1,true,1982.9999999999998,6.6,1.22,0.008571428571428572,3.27,0.13
Holmium,Ho,¹⁶⁰Ho,67,160,0.0,159.928735538,1.612e-5,5.0,1,true,1536.0,18.0,0.74,0.006,4.0,0.2
Holmium,Ho,¹⁶¹Ho,67,161,0.0,160.927861815,2.309e-6,3.5,-1,true,8928.0,180.0,1.2114285714285715,0.008571428571428572,3.3,0.11
Holmium,Ho,¹⁶²Ho,67,162,0.0,161.929102543,3.33e-6,1.0,1,true,900.0,60.0,2.32,0.03,,
Holmium,Ho,¹⁶³Ho,67,163,0.0,162.92874026,7.44e-7,3.5,-1,true,1.4421515182e11,7.8892315e8,1.2057142857142857,0.011428571428571429,3.7,0.6
Holmium,Ho,¹⁶⁴Ho,67,164,0.0,163.930240548,1.492e-6,1.0,1,true,1728.0,30.0,,,,
Holmium,Ho,¹⁶⁵Ho,67,165,100.0,164.930329116,8.44e-7,3.5,-1,false,Inf,,1.1885714285714286,0.008571428571428572,3.58,0.02
Holmium,Ho,¹⁶⁶Ho,67,166,0.0,165.932291209,8.44e-7,0.0,-1,true,96523.2,25.2,0.0,0.0,0.0,0.0
Holmium,Ho,¹⁶⁷Ho,67,167,0.0,166.933140254,5.57e-6,3.5,-1,true,11160.0,360.0,,,,
Holmium,Ho,¹⁶⁸Ho,67,168,0.0,167.935523766,3.2207e-5,3.0,1,true,179.4,4.2,,,,
Holmium,Ho,¹⁶⁹Ho,67,169,0.0,168.93687989,2.1522e-5,3.5,-1,true,283.2,6.0,,,,
Holmium,Ho,¹⁷⁰Ho,67,170,0.0,169.939626548,5.3697e-5,6.0,1,true,165.6,3.0,,,,
Holmium,Ho,¹⁷¹Ho,67,171,0.0,170.941472713,0.000644128,3.5,-1,true,53.0,2.0,,,,
Holmium,Ho,¹⁷²Ho,67,172,0.0,171.94473,0.00021,0.0,1,true,25.0,3.0,0.0,0.0,0.0,0.0
Holmium,Ho,¹⁷³Ho,67,173,0.0,172.94702,0.00032,3.5,-1,true,7.1,0.4,,,,
Holmium,Ho,¹⁷⁴Ho,67,174,0.0,173.950757,0.000322,8.0,-1,true,3.7,0.4,,,,
Holmium,Ho,¹⁷⁵Ho,67,175,0.0,174.953516,0.000429,3.5,-1,true,1.88,0.55,,,,
Holmium,Ho,¹⁷⁶Ho,67,176,0.0,175.957713,0.000537,4.0,1,true,1.0,3.0000000000000004e-7,,,,
Holmium,Ho,¹⁷⁷Ho,67,177,0.0,176.961052,0.000537,3.5,-1,true,1.0,5.5e-7,,,,
Holmium,Ho,¹⁷⁸Ho,67,178,0.0,177.965507,0.000537,2.0,1,true,0.75,5.5e-7,,,,
Erbium,Er,¹⁴²Er,68,142,0.0,141.970016,0.000537,0.0,1,true,9.999999999999999e-6,,0.0,0.0,0.0,0.0
Erbium,Er,¹⁴³Er,68,143,0.0,142.966548,0.000429,4.5,-1,true,0.2,,,,,
Erbium,Er,¹⁴⁴Er,68,144,0.0,143.9607,0.00021,0.0,1,true,0.4,2.0000000000000002e-7,0.0,0.0,0.0,0.0
Erbium,Er,¹⁴⁵Er,68,145,0.0,144.957874,0.000215,0.5,1,true,0.9,0.2,,,0.0,0.0
Erbium,Er,¹⁴⁶Er,68,146,0.0,145.952418357,7.197e-6,0.0,1,true,1.7,0.6,0.0,0.0,0.0,0.0
Erbium,Er,¹⁴⁷Er,68,147,0.0,146.949964456,4.1e-5,0.5,1,true,3.2,1.2,,,0.0,0.0
Erbium,Er,¹⁴⁸Er,68,148,0.0,147.944735026,1.1e-5,0.0,1,true,4.6,0.2,0.0,0.0,0.0,0.0
Erbium,Er,¹⁴⁹Er,68,149,0.0,148.942306,3.0e-5,0.5,1,true,4.0,2.0,,,0.0,0.0
Erbium,Er,¹⁵⁰Er,68,150,0.0,149.937915524,1.8458e-5,0.0,1,true,18.5,0.7,0.0,0.0,0.0,0.0
Erbium,Er,¹⁵¹Er,68,151,0.0,150.937448567,1.7681e-5,3.5,-1,true,23.5,2.0,,,,
Erbium,Er,¹⁵²Er,68,152,0.0,151.935050347,9.478e-6,0.0,1,true,10.3,0.1,0.0,0.0,0.0,0.0
Erbium,Er,¹⁵³Er,68,153,0.0,152.93508635,9.967e-6,3.5,-1,true,37.1,0.2,-0.2662857142857143,0.002,-0.42,0.02
Erbium,Er,¹⁵⁴Er,68,154,0.0,153.932790799,5.325e-6,0.0,1,true,223.8,5.3999999999999995,0.0,0.0,0.0,0.0
Erbium,Er,¹⁵⁵Er,68,155,0.0,154.93321571,6.52e-6,3.5,-1,true,318.0,18.0,-0.1902857142857143,0.0014285714285714286,-0.27,0.02
Erbium,Er,¹⁵⁶Er,68,156,0.0,155.931065926,2.644e-5,0.0,1,true,1170.0,60.0,0.0,0.0,0.0,0.0
Erbium,Er,¹⁵⁷Er,68,157,0.0,156.931922652,2.8454e-5,1.5,-1,true,1119.0,6.0,-0.27399999999999997,0.002,0.92,0.01
Erbium,Er,¹⁵⁸Er,68,158,0.0,157.929893474,2.7074e-5,0.0,1,true,8244.0,216.0,0.0,0.0,0.0,0.0
Erbium,Er,¹⁵⁹Er,68,159,0.0,158.93069079,3.91e-6,1.5,-1,true,2160.0,60.0,-0.20199999999999999,0.0013333333333333333,1.17,0.01
Erbium,Er,¹⁶⁰Er,68,160,0.0,159.929077193,2.6029e-5,0.0,1,true,102888.0,324.0,0.0,0.0,0.0,0.0
Erbium,Er,¹⁶¹Er,68,161,0.0,160.93000353,9.419e-6,1.5,-1,true,11556.0,108.0,-0.24266666666666667,0.002,1.363,0.008
Erbium,Er,¹⁶²Er,68,162,0.139,161.928787299,8.11e-7,0.0,1,false,Inf,4.41796964e21,0.0,0.0,0.0,0.0
Erbium,Er,¹⁶³Er,68,163,0.0,162.930039908,4.967e-6,2.5,-1,true,4500.0,24.0,0.22240000000000001,0.0016,2.56,0.02
Erbium,Er,¹⁶⁴Er,68,164,1.601,163.929207739,7.55e-7,0.0,1,false,Inf,,0.0,0.0,0.0,0.0
Erbium,Er,¹⁶⁵Er,68,165,0.0,164.930733482,9.85e-7,2.5,-1,true,37296.0,144.0,0.2564,0.0016,2.71,0.03
Erbium,Er,¹⁶⁶Er,68,166,33.503,165.930301067,3.58e-7,0.0,1,false,Inf,,0.0,0.0,0.0,0.0
Erbium,Er,¹⁶⁷Er,68,167,22.869,166.932056192,3.06e-7,3.5,1,false,Inf,,-0.16065714285714286,0.0001142857142857143,3.57,0.03
Erbium,Er,¹⁶⁸Er,68,168,26.978,167.932378282,2.8e-7,0.0,1,false,Inf,,0.0,0.0,0.0,0.0
Erbium,Er,¹⁶⁹Er,68,169,0.0,168.934598444,3.26e-7,0.5,-1,true,811468.7999999999,1555.1999999999998,0.9656,0.0008,0.0,0.0
Erbium,Er,¹⁷⁰Er,68,170,14.91,169.935471933,1.488e-6,0.0,1,false,Inf,1.293833966e25,0.0,0.0,0.0,0.0
Erbium,Er,¹⁷¹Er,68,171,0.0,170.938037372,1.511e-6,2.5,-1,true,27057.6,7.2,0.26280000000000003,0.004,2.86,0.09
Erbium,Er,¹⁷²Er,68,172,0.0,171.939363461,4.253e-6,0.0,1,true,177480.0,1800.0,0.0,0.0,0.0,0.0
Erbium,Er,¹⁷³Er,68,173,0.0,172.9424,0.00021,3.5,-1,true,86.03999999999999,1.02,,,,
Erbium,Er,¹⁷⁴Er,68,174,0.0,173.94423,0.00032,0.0,1,true,192.0,12.0,0.0,0.0,0.0,0.0
Erbium,Er,¹⁷⁵Er,68,175,0.0,174.94777,0.00043,4.5,1,true,72.0,18.0,,,,
Erbium,Er,¹⁷⁶Er,68,176,0.0,175.94994,0.00043,0.0,1,true,12.0,3.0000000000000004e-7,0.0,0.0,0.0,0.0
Erbium,Er,¹⁷⁷Er,68,177,0.0,176.95399,0.00054,0.5,-1,true,8.0,3.0000000000000004e-7,,,0.0,0.0
Erbium,Er,¹⁷⁸Er,68,178,0.0,177.956779,0.00064,0.0,1,true,4.0,3.0000000000000004e-7,0.0,0.0,0.0,0.0
Erbium,Er,¹⁷⁹Er,68,179,0.0,178.961267,0.000537,1.5,-1,true,3.0,5.5e-7,,,,
Erbium,Er,¹⁸⁰Er,68,180,0.0,179.96438,0.000537,0.0,1,true,2.0,5.5e-7,0.0,0.0,0.0,0.0
Thulium,Tm,¹⁴⁴Tm,69,144,0.0,143.976211,0.000429,10.0,1,true,2.2999999999999996e-6,9.0e-7,,,,
Thulium,Tm,¹⁴⁵Tm,69,145,0.0,144.970389,0.00021,5.5,-1,true,3.1699999999999997e-6,2.0e-7,,,,
Thulium,Tm,¹⁴⁶Tm,69,146,0.0,145.966661,0.000215,1.0,1,true,0.155,0.02,,,,
Thulium,Tm,¹⁴⁷Tm,69,147,0.0,146.961379887,7.341e-6,5.5,-1,true,0.58,0.03,,,,
Thulium,Tm,¹⁴⁸Tm,69,148,0.0,147.958384026,1.1e-5,10.0,1,true,0.7000000000000001,0.2,,,,
Thulium,Tm,¹⁴⁹Tm,69,149,0.0,148.952828,0.000215,5.5,-1,true,0.9,0.2,,,,
Thulium,Tm,¹⁵⁰Tm,69,150,0.0,149.95009,0.00021,1.0,1,true,3.0,,,,,
Thulium,Tm,¹⁵¹Tm,69,151,0.0,150.945494433,2.0799e-5,5.5,-1,true,4.17,0.11,,,,
Thulium,Tm,¹⁵²Tm,69,152,0.0,151.944476,5.8e-5,2.0,-1,true,8.0,1.0,,,,
Thulium,Tm,¹⁵³Tm,69,153,0.0,152.942058023,1.286e-5,5.5,-1,true,1.48,0.01,1.26,0.02,0.5,1.0
Thulium,Tm,¹⁵⁴Tm,69,154,0.0,153.941570062,1.5471e-5,2.0,-1,true,8.1,0.3,-0.57,0.01,0.4,0.9
Thulium,Tm,¹⁵⁵Tm,69,155,0.0,154.939209576,1.0651e-5,5.5,-1,true,21.6,0.2,,,,
Thulium,Tm,¹⁵⁶Tm,69,156,0.0,155.938985746,1.5328e-5,2.0,-1,true,83.8,1.8,0.2,0.015,-0.48,0.11
Thulium,Tm,¹⁵⁷Tm,69,157,0.0,156.936973,3.0e-5,0.5,1,true,217.79999999999998,5.3999999999999995,0.952,0.03,0.0,0.0
Thulium,Tm,¹⁵⁸Tm,69,158,0.0,157.936979525,2.7074e-5,2.0,-1,true,238.8,3.5999999999999996,0.02,0.01,0.74,0.11
Thulium,Tm,¹⁵⁹Tm,69,159,0.0,158.934975,3.0e-5,2.5,1,true,547.8000000000001,9.6,1.3679999999999999,0.012,1.93,0.07
Thulium,Tm,¹⁶⁰Tm,69,160,0.0,159.935264177,3.5089e-5,1.0,-1,true,564.0,18.0,0.16,0.02,0.58,0.04
Thulium,Tm,¹⁶¹Tm,69,161,0.0,160.933549,3.0e-5,3.5,1,true,1812.0,48.0,0.6857142857142857,0.005714285714285714,2.9,0.07
Thulium,Tm,¹⁶²Tm,69,162,0.0,161.934001211,2.7974e-5,1.0,-1,true,1302.0,11.4,0.068,0.008,0.69,0.03
Thulium,Tm,¹⁶³Tm,69,163,0.0,162.932658282,5.92e-6,0.5,1,true,6516.0,18.0,,,0.0,0.0
Thulium,Tm,¹⁶⁴Tm,69,164,0.0,163.933538019,2.6845e-5,1.0,1,true,120.0,6.0,2.37,0.03,0.71,0.05
Thulium,Tm,¹⁶⁵Tm,69,165,0.0,164.932441843,1.779e-6,0.5,1,true,108216.0,108.0,-0.278,0.004,0.0,0.0
Thulium,Tm,¹⁶⁶Tm,69,166,0.0,165.933562136,1.2401e-5,2.0,1,true,27720.0,108.0,0.0463,0.00035,2.14,0.03
Thulium,Tm,¹⁶⁷Tm,69,167,0.0,166.932857206,1.35e-6,0.5,1,true,799200.0,1728.0,-0.394,0.004,0.0,0.0
Thulium,Tm,¹⁶⁸Tm,69,168,0.0,167.934178457,1.8e-6,3.0,1,true,8.043839999999999e6,17280.0,0.07566666666666667,0.0036666666666666666,3.23,0.07
Thulium,Tm,¹⁶⁹Tm,69,169,100.0,168.934218956,7.92e-7,0.5,1,false,Inf,,-0.462,0.003,0.0,0.0
Thulium,Tm,¹⁷⁰Tm,69,170,0.0,169.935807093,7.85e-7,1.0,-1,true,1.111104e7,25920.0,0.247,0.004,0.74,0.02
Thulium,Tm,¹⁷¹Tm,69,171,0.0,170.936435162,1.043e-6,0.5,1,true,6.0589297919999994e7,315569.26,-0.46,0.008,0.0,0.0
Thulium,Tm,¹⁷²Tm,69,172,0.0,171.938406959,5.884e-6,2.0,-1,true,228960.0,1080.0,,,,
Thulium,Tm,¹⁷³Tm,69,173,0.0,172.93960663,4.723e-6,0.5,1,true,29664.0,288.0,,,0.0,0.0
Thulium,Tm,¹⁷⁴Tm,69,174,0.0,173.942174061,4.801e-5,4.0,-1,true,324.0,6.0,,,,
Thulium,Tm,¹⁷⁵Tm,69,175,0.0,174.94384231,5.3677e-5,0.5,1,true,912.0,30.0,,,0.0,0.0
Thulium,Tm,¹⁷⁶Tm,69,176,0.0,175.946997707,0.000107354,4.0,1,true,111.0,1.7999999999999998,,,,
Thulium,Tm,¹⁷⁷Tm,69,177,0.0,176.948932,0.000215,0.5,1,true,95.0,7.0,,,0.0,0.0
Thulium,Tm,¹⁷⁸Tm,69,178,0.0,177.952506,0.000322,1.0,-1,true,10.0,3.0000000000000004e-7,,,,
Thulium,Tm,¹⁷⁹Tm,69,179,0.0,178.955018,0.000429,0.5,1,true,18.0,3.0000000000000004e-7,,,0.0,0.0
Thulium,Tm,¹⁸¹Tm,69,181,0.0,180.961954,0.000537,0.5,1,true,7.0,3.0000000000000004e-7,,,0.0,0.0
Ytterbium,Yb,¹⁴⁸Yb,70,148,0.0,147.967547,0.000429,0.0,1,true,0.25,,0.0,0.0,0.0,0.0
Ytterbium,Yb,¹⁴⁹Yb,70,149,0.0,148.964219,0.000322,0.5,1,true,0.7000000000000001,0.2,,,0.0,0.0
Ytterbium,Yb,¹⁵⁰Yb,70,150,0.0,149.958314,0.000322,0.0,1,true,0.7000000000000001,2.0000000000000002e-7,0.0,0.0,0.0,0.0
Ytterbium,Yb,¹⁵¹Yb,70,151,0.0,150.955402453,0.000322591,0.5,1,true,1.6,0.5,,,0.0,0.0
Ytterbium,Yb,¹⁵²Yb,70,152,0.0,151.950326699,0.000160718,0.0,1,true,3.03,0.06,0.0,0.0,0.0,0.0
Ytterbium,Yb,¹⁵³Yb,70,153,0.0,152.949372,0.000215,3.5,-1,true,4.2,0.2,,,,
Ytterbium,Yb,¹⁵⁴Yb,70,154,0.0,153.946395696,1.8551e-5,0.0,1,true,0.40900000000000003,0.002,0.0,0.0,0.0,0.0
Ytterbium,Yb,¹⁵⁵Yb,70,155,0.0,154.945783216,1.782e-5,3.5,-1,true,1.793,0.02,-0.26,0.005714285714285714,-0.5,0.3
Ytterbium,Yb,¹⁵⁶Yb,70,156,0.0,155.942817096,9.992e-6,0.0,1,true,26.1,0.7,0.0,0.0,0.0,0.0
Ytterbium,Yb,¹⁵⁷Yb,70,157,0.0,156.942651368,1.1706e-5,3.5,-1,true,38.6,1.0,-0.182,0.002285714285714286,,
Ytterbium,Yb,¹⁵⁸Yb,70,158,0.0,157.939871202,8.559e-6,0.0,1,true,89.4,7.800000000000001,0.0,0.0,0.0,0.0
Ytterbium,Yb,¹⁵⁹Yb,70,159,0.0,158.940060257,1.8874e-5,2.5,-1,true,100.19999999999999,5.3999999999999995,,,,
Ytterbium,Yb,¹⁶⁰Yb,70,160,0.0,159.93755921,5.9e-6,0.0,1,true,288.0,12.0,0.0,0.0,0.0,0.0
Ytterbium,Yb,¹⁶¹Yb,70,161,0.0,160.937912384,1.6211e-5,1.5,-1,true,252.0,12.0,-0.21733333333333335,0.005333333333333333,1.03,0.02
Ytterbium,Yb,¹⁶²Yb,70,162,0.0,161.935779342,1.6213e-5,0.0,1,true,1132.2,11.4,0.0,0.0,0.0,0.0
Ytterbium,Yb,¹⁶³Yb,70,163,0.0,162.936345406,1.6215e-5,1.5,-1,true,663.0,21.0,-0.24866666666666667,0.005333333333333333,1.24,0.02
Ytterbium,Yb,¹⁶⁴Yb,70,164,0.0,163.934500743,1.6217e-5,0.0,1,true,4548.0,102.0,0.0,0.0,0.0,0.0
Ytterbium,Yb,¹⁶⁵Yb,70,165,0.0,164.935270241,2.849e-5,2.5,-1,true,594.0,18.0,0.1908,0.0032,2.48,0.04
Ytterbium,Yb,¹⁶⁶Yb,70,166,0.0,165.933876439,7.515e-6,0.0,1,true,204120.0,360.0,0.0,0.0,0.0,0.0
Ytterbium,Yb,¹⁶⁷Yb,70,167,0.0,166.934954069,4.251e-6,2.5,-1,true,1050.0,12.0,0.2484,0.0032,2.7,0.04
Ytterbium,Yb,¹⁶⁸Yb,70,168,0.123,167.933891297,1.0e-7,0.0,1,false,Inf,4.10240038e21,0.0,0.0,0.0,0.0
Ytterbium,Yb,¹⁶⁹Yb,70,169,0.0,168.935184208,1.91e-7,3.5,1,true,2.7660096e6,432.0,-0.18085714285714286,0.002285714285714286,3.54,0.06
Ytterbium,Yb,¹⁷⁰Yb,70,170,2.982,169.934767242,1.1e-8,0.0,1,false,Inf,,0.0,0.0,0.0,0.0
Ytterbium,Yb,¹⁷¹Yb,70,171,14.086,170.936331515,1.3e-8,0.5,-1,false,Inf,,0.9846,0.0008,0.0,0.0
Ytterbium,Yb,¹⁷²Yb,70,172,21.686,171.936386654,1.4e-8,0.0,1,false,Inf,,0.0,0.0,0.0,0.0
Ytterbium,Yb,¹⁷³Yb,70,173,16.103,172.938216211,1.2e-8,2.5,-1,false,Inf,,-0.2712,0.00023999999999999998,2.8,0.04
Ytterbium,Yb,¹⁷⁴Yb,70,174,32.025,173.938867545,1.1e-8,0.0,1,false,Inf,,0.0,0.0,0.0,0.0
Ytterbium,Yb,¹⁷⁵Yb,70,175,0.0,174.941281907,7.6e-8,3.5,-1,true,361583.99999999994,86.4,0.21885714285714286,0.002285714285714286,3.52,0.05
Ytterbium,Yb,¹⁷⁶Yb,70,176,12.995,175.942574706,1.5e-8,0.0,1,false,Inf,5.04910816e24,0.0,0.0,0.0,0.0
Ytterbium,Yb,¹⁷⁷Yb,70,177,0.0,176.945263846,2.36e-7,4.5,1,true,6879.6,10.8,-0.15444444444444444,0.003333333333333333,4.03,0.06
Ytterbium,Yb,¹⁷⁸Yb,70,178,0.0,177.9466694,7.072e-6,0.0,1,true,4440.0,180.0,0.0,0.0,0.0,0.0
Ytterbium,Yb,¹⁷⁹Yb,70,179,0.0,178.94993,0.000215,0.5,-1,true,480.0,24.0,,,0.0,0.0
Ytterbium,Yb,¹⁸⁰Yb,70,180,0.0,179.951991,0.000322,0.0,1,true,144.0,30.0,0.0,0.0,0.0,0.0
Ytterbium,Yb,¹⁸¹Yb,70,181,0.0,180.95589,0.00032,1.5,-1,true,60.0,3.0000000000000004e-7,,,,
Ytterbium,Yb,¹⁸²Yb,70,182,0.0,181.958239,0.000429,0.0,1,true,30.0,3.0000000000000004e-7,0.0,0.0,0.0,0.0
Ytterbium,Yb,¹⁸³Yb,70,183,0.0,182.962426,0.000429,1.5,-1,true,30.0,3.0000000000000004e-7,,,,
Ytterbium,Yb,¹⁸⁴Yb,70,184,0.0,183.965002,0.00054,0.0,1,true,7.0,3.0000000000000004e-7,0.0,0.0,0.0,0.0
Ytterbium,Yb,¹⁸⁵Yb,70,185,0.0,184.969425,0.000537,4.5,-1,true,5.0,3.0000000000000004e-7,,,,
Lutetium,Lu,¹⁵⁰Lu,71,150,0.0,149.973407,0.000322,5.0,-1,true,0.045,0.003,,,,
Lutetium,Lu,¹⁵¹Lu,71,151,0.0,150.967471,0.000322,5.5,-1,true,0.07840000000000001,0.0009000000000000001,,,,
Lutetium,Lu,¹⁵²Lu,71,152,0.0,151.96412,0.00021,4.0,-1,true,0.65,0.07,,,,
Lutetium,Lu,¹⁵³Lu,71,153,0.0,152.958802248,0.00016105,5.5,-1,true,0.9,0.2,,,,
Lutetium,Lu,¹⁵⁴Lu,71,154,0.0,153.957416,0.000216,2.0,-1,true,1.0,,,,,
Lutetium,Lu,¹⁵⁵Lu,71,155,0.0,154.954326005,2.066e-5,5.5,-1,true,0.068,0.002,,,,
Lutetium,Lu,¹⁵⁶Lu,71,156,0.0,155.953086606,5.8102e-5,2.0,-1,true,0.494,0.012,,,,
Lutetium,Lu,¹⁵⁷Lu,71,157,0.0,156.950144807,1.2961e-5,0.5,1,true,7.7,2.0,,,0.0,0.0
Lutetium,Lu,¹⁵⁸Lu,71,158,0.0,157.94931562,1.6236e-5,2.0,-1,true,10.6,0.3,,,,
Lutetium,Lu,¹⁵⁹Lu,71,159,0.0,158.946635615,4.0433e-5,0.5,1,true,12.1,1.0,,,0.0,0.0
Lutetium,Lu,¹⁶⁰Lu,71,160,0.0,159.946033,6.1e-5,2.0,-1,true,36.1,0.3,,,,
Lutetium,Lu,¹⁶¹Lu,71,161,0.0,160.943572,3.0e-5,0.5,1,true,77.0,2.0,,,0.0,0.0
Lutetium,Lu,¹⁶²Lu,71,162,0.0,161.943282776,8.0554e-5,1.0,-1,true,82.2,1.2,0.0551,0.0011,0.519,0.008
Lutetium,Lu,¹⁶³Lu,71,163,0.0,162.941179,3.0e-5,0.5,1,true,238.20000000000002,7.800000000000001,,,0.0,0.0
Lutetium,Lu,¹⁶⁴Lu,71,164,0.0,163.941339,3.0e-5,1.0,-1,true,188.4,1.7999999999999998,,,,
Lutetium,Lu,¹⁶⁵Lu,71,165,0.0,164.939406758,2.849e-5,0.5,1,true,644.4,6.0,-0.0488,0.0006,0.0,0.0
Lutetium,Lu,¹⁶⁶Lu,71,166,0.0,165.939859,3.2e-5,6.0,-1,true,159.0,6.0,0.48383333333333334,0.002,4.33,0.04
Lutetium,Lu,¹⁶⁷Lu,71,167,0.0,166.938243,4.0e-5,3.5,1,true,3090.0,60.0,0.6622857142857143,0.001142857142857143,3.28,0.02
Lutetium,Lu,¹⁶⁸Lu,71,168,0.0,167.938729798,4.0766e-5,6.0,-1,true,330.0,6.0,,,,
Lutetium,Lu,¹⁶⁹Lu,71,169,0.0,168.937645845,3.226e-6,3.5,1,true,122616.00000000001,180.0,0.6537142857142857,0.001142857142857143,3.48,0.03
Lutetium,Lu,¹⁷⁰Lu,71,170,0.0,169.93847923,1.8081e-5,0.0,1,true,173836.8,2592.0,0.0,0.0,0.0,0.0
